latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,51.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),snowfall (cm),precipitation (mm),snow_depth (m),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°)
2025-03-26T13:00,5.8,64,0.00,0.00,0.00,0.00,2.7,4.8,328,338
2025-03-26T14:00,6.8,54,0.00,0.00,0.00,0.00,5.2,7.8,314,312
2025-03-26T15:00,7.2,49,0.00,0.00,0.00,0.00,3.6,5.8,279,286
2025-03-26T16:00,8.1,46,0.00,0.00,0.00,0.00,6.1,9.1,251,252
2025-03-26T17:00,9.2,42,0.00,0.00,0.00,0.00,12.4,18.1,268,265
2025-03-26T18:00,8.8,46,0.10,0.00,0.10,0.00,12.3,18.7,263,262
2025-03-26T19:00,10.2,43,0.00,0.00,0.00,0.00,12.7,19.3,257,255
2025-03-26T20:00,9.9,38,0.10,0.00,0.10,0.00,18.0,27.5,271,270
2025-03-26T21:00,7.2,55,0.10,0.00,0.10,0.00,17.4,27.2,315,314
2025-03-26T22:00,7.2,50,0.00,0.00,0.00,0.00,14.3,23.2,304,305
2025-03-26T23:00,6.6,51,0.00,0.00,0.00,0.00,13.0,23.7,304,304
2025-03-27T00:00,5.4,53,0.00,0.00,0.00,0.00,14.1,26.4,305,305
2025-03-27T01:00,4.6,56,0.00,0.00,0.00,0.00,12.2,24.1,303,303
2025-03-27T02:00,4.0,59,0.00,0.00,0.00,0.00,10.7,22.0,303,303
2025-03-27T03:00,3.2,61,0.00,0.00,0.00,0.00,10.6,21.6,305,307
2025-03-27T04:00,2.3,65,0.00,0.00,0.00,0.00,8.8,19.5,311,315
2025-03-27T05:00,1.8,67,0.00,0.00,0.00,0.00,8.8,19.6,316,321
2025-03-27T06:00,1.4,69,0.00,0.00,0.00,0.00,8.9,19.2,317,320
2025-03-27T07:00,0.9,71,0.00,0.00,0.00,0.00,10.3,20.8,320,322
2025-03-27T08:00,0.4,72,0.00,0.00,0.00,0.00,9.3,20.1,314,318
2025-03-27T09:00,0.2,73,0.00,0.00,0.00,0.00,7.7,18.1,291,301
2025-03-27T10:00,-0.2,75,0.00,0.00,0.00,0.00,7.2,18.1,267,279
2025-03-27T11:00,-0.5,78,0.00,0.00,0.00,0.00,7.3,19.1,260,268
2025-03-27T12:00,0.5,74,0.00,0.00,0.00,0.00,8.1,23.0,253,269
2025-03-27T13:00,2.5,57,0.00,0.00,0.00,0.00,10.8,17.5,274,279
2025-03-27T14:00,4.0,42,0.00,0.00,0.00,0.00,14.2,21.7,299,298
2025-03-27T15:00,5.1,38,0.00,0.00,0.00,0.00,14.6,22.0,302,302
2025-03-27T16:00,6.3,37,0.00,0.00,0.00,0.00,15.1,22.7,296,296
2025-03-27T17:00,7.6,34,0.00,0.00,0.00,0.00,16.1,24.2,298,298
2025-03-27T18:00,8.6,33,0.00,0.00,0.00,0.00,15.9,24.3,298,298
2025-03-27T19:00,9.4,31,0.00,0.00,0.00,0.00,15.3,23.2,298,298
2025-03-27T20:00,9.8,30,0.00,0.00,0.00,0.00,14.2,21.5,292,292
2025-03-27T21:00,9.9,30,0.00,0.00,0.00,0.00,14.2,22.0,290,289
2025-03-27T22:00,9.6,33,0.00,0.00,0.00,0.00,10.8,19.1,288,286
2025-03-27T23:00,7.6,48,0.00,0.00,0.00,0.00,5.4,15.5,266,273
2025-03-28T00:00,6.1,54,0.00,0.00,0.00,0.00,5.9,17.4,235,252
2025-03-28T01:00,6.3,47,0.00,0.00,0.00,0.00,7.1,21.1,246,252
2025-03-28T02:00,5.7,49,0.00,0.00,0.00,0.00,7.9,21.8,223,226
2025-03-28T03:00,5.2,51,0.00,0.00,0.00,0.00,9.1,23.9,212,219
2025-03-28T04:00,4.9,51,0.00,0.00,0.00,0.00,10.8,26.9,216,218
2025-03-28T05:00,4.6,51,0.00,0.00,0.00,0.00,11.6,27.9,213,220
2025-03-28T06:00,4.7,52,0.00,0.00,0.00,0.00,12.2,28.0,232,229
2025-03-28T07:00,5.2,53,0.00,0.00,0.00,0.00,13.2,28.0,233,235
2025-03-28T08:00,5.1,55,0.00,0.00,0.00,0.00,12.0,26.5,242,244
2025-03-28T09:00,4.8,59,0.00,0.00,0.00,0.00,9.9,23.9,249,250
2025-03-28T10:00,4.9,63,0.00,0.00,0.00,0.00,8.9,22.8,245,250
2025-03-28T11:00,4.9,66,0.00,0.00,0.00,0.00,9.7,23.5,248,252
2025-03-28T12:00,5.8,66,0.00,0.00,0.00,0.00,9.6,21.4,264,267
2025-03-28T13:00,8.4,60,0.00,0.00,0.00,0.00,6.4,17.9,259,273
2025-03-28T14:00,10.9,53,0.00,0.00,0.00,0.00,4.4,7.9,263,273
2025-03-28T15:00,12.9,45,0.00,0.00,0.00,0.00,5.3,7.6,282,278
2025-03-28T16:00,14.3,44,0.00,0.00,0.00,0.00,6.4,9.4,254,250
2025-03-28T17:00,14.9,44,0.00,0.00,0.00,0.00,8.1,11.8,249,247
2025-03-28T18:00,15.2,45,0.00,0.00,0.00,0.00,10.8,15.8,240,241
2025-03-28T19:00,15.6,44,0.00,0.00,0.00,0.00,10.4,15.3,249,242
2025-03-28T20:00,15.8,44,0.00,0.00,0.00,0.00,9.6,14.5,227,222
2025-03-28T21:00,15.4,46,0.00,0.00,0.00,0.00,8.1,13.1,212,207
2025-03-28T22:00,14.9,49,0.00,0.00,0.00,0.00,6.6,12.6,189,190
2025-03-28T23:00,12.6,62,0.00,0.00,0.00,0.00,7.5,17.2,160,169
2025-03-29T00:00,10.9,78,0.00,0.00,0.00,0.00,4.5,13.7,130,162
2025-03-29T01:00,12.4,67,0.20,0.00,0.20,0.00,4.5,14.3,214,221
2025-03-29T02:00,11.8,66,1.10,0.00,1.10,0.00,2.6,6.8,115,180
2025-03-29T03:00,11.0,73,0.00,0.00,0.00,0.00,5.9,15.8,168,192
2025-03-29T04:00,10.2,72,0.00,0.00,0.00,0.00,6.0,17.8,201,211
2025-03-29T05:00,10.6,72,0.00,0.00,0.00,0.00,6.0,18.5,207,224
2025-03-29T06:00,11.4,74,0.10,0.00,0.10,0.00,6.4,18.1,220,240
2025-03-29T07:00,11.6,77,0.00,0.00,0.00,0.00,9.8,22.6,223,229
2025-03-29T08:00,10.8,81,0.00,0.00,0.00,0.00,8.9,23.4,220,226
2025-03-29T09:00,11.4,82,0.00,0.00,0.00,0.00,12.6,28.5,223,233
2025-03-29T10:00,11.9,81,0.00,0.00,0.00,0.00,14.5,31.5,236,242
2025-03-29T11:00,12.7,77,0.00,0.00,0.00,0.00,15.9,33.6,242,246
2025-03-29T12:00,13.9,72,0.00,0.00,0.00,0.00,16.4,33.1,245,249
2025-03-29T13:00,15.7,64,0.00,0.00,0.00,0.00,15.7,31.0,245,249
2025-03-29T14:00,18.3,61,0.00,0.00,0.00,0.00,11.6,26.7,226,240
2025-03-29T15:00,21.0,56,0.00,0.00,0.00,0.00,11.8,20.7,224,235
2025-03-29T16:00,23.3,51,0.00,0.00,0.00,0.00,14.4,23.6,246,248
2025-03-29T17:00,25.0,45,0.00,0.00,0.00,0.00,18.1,29.2,249,249
2025-03-29T18:00,25.9,40,0.00,0.00,0.00,0.00,21.7,34.8,266,263
2025-03-29T19:00,26.4,39,0.00,0.00,0.00,0.00,18.4,29.9,268,267
2025-03-29T20:00,23.2,58,1.50,0.00,1.50,0.00,7.3,17.1,310,287
2025-03-29T21:00,24.2,57,1.50,0.00,1.50,0.00,9.4,19.0,274,277
2025-03-29T22:00,22.4,55,1.50,0.00,1.50,0.00,10.4,16.9,296,281
2025-03-29T23:00,17.9,78,0.90,0.00,0.90,0.00,11.3,13.1,51,21
2025-03-30T00:00,12.2,89,1.40,0.00,1.40,0.00,12.5,21.3,72,78
2025-03-30T01:00,9.1,84,0.30,0.00,0.30,0.00,9.8,18.5,82,89
2025-03-30T02:00,8.2,84,0.10,0.00,0.10,0.00,8.6,15.4,59,74
2025-03-30T03:00,7.3,84,0.00,0.00,0.00,0.00,5.6,10.7,63,76
2025-03-30T04:00,6.8,86,0.00,0.00,0.00,0.00,6.2,11.0,98,89
2025-03-30T05:00,6.3,88,0.00,0.00,0.00,0.00,5.6,9.8,42,62
2025-03-30T06:00,5.8,89,0.00,0.00,0.00,0.00,8.4,13.7,59,68
2025-03-30T07:00,5.7,90,0.00,0.00,0.00,0.00,7.4,12.4,94,93
2025-03-30T08:00,5.8,89,0.00,0.00,0.00,0.00,6.0,10.0,63,69
2025-03-30T09:00,5.9,89,0.00,0.00,0.00,0.00,6.6,11.1,77,78
2025-03-30T10:00,5.8,90,0.00,0.00,0.00,0.00,6.8,11.3,65,73
2025-03-30T11:00,5.7,91,0.00,0.00,0.00,0.00,6.0,10.6,61,72
2025-03-30T12:00,6.3,89,0.00,0.00,0.00,0.00,7.7,12.1,87,87
2025-03-30T13:00,6.3,88,0.00,0.00,0.00,0.00,6.3,9.4,95,102
2025-03-30T14:00,7.5,85,0.00,0.00,0.00,0.00,7.6,10.9,95,99
2025-03-30T15:00,8.9,81,0.00,0.00,0.00,0.00,7.7,11.2,102,102
2025-03-30T16:00,10.8,78,0.00,0.00,0.00,0.00,6.5,9.3,109,105
2025-03-30T17:00,12.2,75,0.00,0.00,0.00,0.00,7.1,10.2,128,121
2025-03-30T18:00,13.2,73,0.00,0.00,0.00,0.00,6.4,9.1,151,142
2025-03-30T19:00,12.9,75,0.00,0.00,0.00,0.00,8.3,12.1,156,147
2025-03-30T20:00,13.9,72,0.00,0.00,0.00,0.00,9.0,12.8,150,141
2025-03-30T21:00,13.0,76,0.00,0.00,0.00,0.00,8.5,13.1,142,128
2025-03-30T22:00,11.6,80,0.00,0.00,0.00,0.00,8.9,13.9,142,127
2025-03-30T23:00,10.6,85,0.00,0.00,0.00,0.00,7.1,13.2,150,129
2025-03-31T00:00,9.8,89,0.00,0.00,0.00,0.00,7.1,15.2,114,107
2025-03-31T01:00,8.1,92,0.00,0.00,0.00,0.00,5.5,9.9,122,105
2025-03-31T02:00,8.1,92,0.10,0.00,0.10,0.00,6.3,10.7,114,102
2025-03-31T03:00,8.0,94,0.20,0.00,0.20,0.00,4.5,8.8,92,92
2025-03-31T04:00,8.2,94,0.20,0.00,0.20,0.00,4.8,12.9,112,122
2025-03-31T05:00,8.4,96,0.00,0.00,0.00,0.00,2.7,10.8,53,137
2025-03-31T06:00,8.2,97,0.00,0.00,0.00,0.00,1.9,8.8,61,181
2025-03-31T07:00,8.8,96,0.00,0.00,0.00,0.00,3.5,16.7,171,205
2025-03-31T08:00,11.5,92,0.00,0.00,0.00,0.00,9.4,25.9,191,200
2025-03-31T09:00,13.7,90,0.00,0.00,0.00,0.00,12.7,28.6,205,208
2025-03-31T10:00,14.9,89,0.00,0.00,0.00,0.00,15.0,30.8,204,207
2025-03-31T11:00,15.1,89,0.00,0.00,0.00,0.00,15.2,30.5,209,209
2025-03-31T12:00,16.0,87,0.00,0.00,0.00,0.00,16.6,30.7,203,207
2025-03-31T13:00,15.4,86,0.30,0.00,0.30,0.00,10.4,21.8,188,206
2025-03-31T14:00,18.5,80,0.00,0.00,0.00,0.00,10.5,19.2,205,208
2025-03-31T15:00,20.1,73,0.00,0.00,0.00,0.00,21.2,32.8,221,217
2025-03-31T16:00,21.0,73,0.10,0.00,0.10,0.00,16.4,27.3,220,215
2025-03-31T17:00,22.5,64,0.40,0.00,0.40,0.00,19.6,30.8,229,223
2025-03-31T18:00,23.8,59,0.20,0.00,0.20,0.00,15.9,25.3,218,213
2025-03-31T19:00,24.0,62,0.10,0.00,0.10,0.00,13.6,22.4,208,201
2025-03-31T20:00,23.2,66,0.30,0.00,0.30,0.00,11.9,20.7,203,197
2025-03-31T21:00,21.6,71,2.20,0.00,2.20,0.00,3.7,9.3,79,165
2025-03-31T22:00,19.2,88,13.10,0.00,13.10,0.00,12.5,19.1,344,334
2025-03-31T23:00,17.9,94,3.90,0.00,3.90,0.00,3.3,7.4,144,179
2025-04-01T00:00,17.5,93,3.80,0.00,3.80,0.00,5.6,11.3,158,188
2025-04-01T01:00,16.8,91,5.10,0.00,5.10,0.00,4.5,15.6,214,221
2025-04-01T02:00,15.9,95,4.80,0.00,4.80,0.00,4.4,9.9,159,201
2025-04-01T03:00,16.0,94,4.70,0.00,4.70,0.00,5.3,15.2,225,251
2025-04-01T04:00,16.0,93,2.00,0.00,2.00,0.00,7.4,17.8,263,269
2025-04-01T05:00,15.4,93,2.80,0.00,2.80,0.00,8.5,18.8,283,293
2025-04-01T06:00,13.1,90,1.50,0.00,1.50,0.00,22.6,37.3,328,328
2025-04-01T07:00,9.4,85,0.30,0.00,0.30,0.00,21.3,37.1,333,334
2025-04-01T08:00,7.6,77,0.00,0.00,0.00,0.00,17.9,31.2,332,337
2025-04-01T09:00,6.8,71,0.00,0.00,0.00,0.00,17.3,29.2,332,333
2025-04-01T10:00,5.7,65,0.00,0.00,0.00,0.00,19.1,31.8,326,327
2025-04-01T11:00,4.8,64,0.00,0.00,0.00,0.00,20.0,33.6,328,328
2025-04-01T12:00,4.6,65,0.00,0.00,0.00,0.00,18.4,29.9,331,332
2025-04-01T13:00,5.8,61,0.00,0.00,0.00,0.00,18.2,28.5,326,327
2025-04-01T14:00,6.6,57,0.00,0.00,0.00,0.00,18.8,29.2,328,328
2025-04-01T15:00,7.7,54,0.00,0.00,0.00,0.00,18.6,28.4,328,328
2025-04-01T16:00,8.8,49,0.00,0.00,0.00,0.00,17.5,26.6,325,326
2025-04-01T17:00,9.7,45,0.00,0.00,0.00,0.00,17.1,26.0,324,324
2025-04-01T18:00,10.4,42,0.00,0.00,0.00,0.00,17.3,26.3,321,321
2025-04-01T19:00,10.9,40,0.00,0.00,0.00,0.00,17.0,25.8,323,323
2025-04-01T20:00,11.1,38,0.00,0.00,0.00,0.00,16.5,25.3,327,327
2025-04-01T21:00,10.9,37,0.00,0.00,0.00,0.00,15.5,23.8,331,331
2025-04-01T22:00,10.2,38,0.00,0.00,0.00,0.00,13.8,21.9,331,330
2025-04-01T23:00,9.0,44,0.00,0.00,0.00,0.00,9.7,19.5,329,331
2025-04-02T00:00,7.7,50,0.00,0.00,0.00,0.00,8.9,20.0,335,336
2025-04-02T01:00,7.7,52,0.00,0.00,0.00,0.00,7.5,18.8,314,321
2025-04-02T02:00,6.8,50,0.00,0.00,0.00,0.00,12.0,24.7,320,324
2025-04-02T03:00,5.7,50,0.00,0.00,0.00,0.00,12.3,24.9,346,347
2025-04-02T04:00,4.6,51,0.00,0.00,0.00,0.00,11.7,23.5,346,346
2025-04-02T05:00,3.5,53,0.00,0.00,0.00,0.00,9.9,21.0,345,350
2025-04-02T06:00,2.7,57,0.00,0.00,0.00,0.00,9.2,20.2,354,357
2025-04-02T07:00,2.1,58,0.00,0.00,0.00,0.00,10.5,21.9,13,16
2025-04-02T08:00,1.6,59,0.00,0.00,0.00,0.00,11.0,22.9,24,26
2025-04-02T09:00,1.0,59,0.00,0.00,0.00,0.00,10.2,21.9,26,28
2025-04-02T10:00,0.6,60,0.00,0.00,0.00,0.00,9.1,19.7,21,25
2025-04-02T11:00,0.2,62,0.00,0.00,0.00,0.00,8.5,19.2,21,32
2025-04-02T12:00,1.1,60,0.00,0.00,0.00,0.00,8.9,15.5,27,36
2025-04-02T13:00,3.7,50,0.00,0.00,0.00,0.00,9.4,14.5,42,45
2025-04-02T14:00,5.2,50,0.00,0.00,0.00,0.00,9.2,13.6,64,67
2025-04-02T15:00,6.6,48,0.00,0.00,0.00,0.00,9.0,13.5,74,78
2025-04-02T16:00,7.9,46,0.00,0.00,0.00,0.00,8.4,12.5,115,113
2025-04-02T17:00,8.5,43,0.00,0.00,0.00,0.00,13.2,19.2,151,144
2025-04-02T18:00,8.0,46,0.00,0.00,0.00,0.00,14.2,21.1,147,142
2025-04-02T19:00,7.8,51,0.00,0.00,0.00,0.00,14.4,21.5,143,140
2025-04-02T20:00,6.9,56,0.00,0.00,0.00,0.00,15.7,24.4,139,136
2025-04-02T21:00,6.0,64,0.00,0.00,0.00,0.00,15.2,24.4,133,129
2025-04-02T22:00,5.8,72,0.00,0.00,0.00,0.00,14.4,23.4,139,137
2025-04-02T23:00,5.7,77,0.00,0.00,0.00,0.00,16.0,27.0,142,137
2025-04-03T00:00,5.5,82,0.00,0.00,0.00,0.00,10.0,20.2,116,124
2025-04-03T01:00,5.8,80,0.00,0.00,0.00,0.00,14.1,23.0,161,160
2025-04-03T02:00,6.0,84,0.00,0.00,0.00,0.00,11.8,21.7,154,152
2025-04-03T03:00,6.2,86,0.00,0.00,0.00,0.00,9.6,18.5,152,150
2025-04-03T04:00,6.7,86,0.00,0.00,0.00,0.00,12.0,22.6,158,155
2025-04-03T05:00,7.1,86,0.00,0.00,0.00,0.00,10.6,21.5,159,159
2025-04-03T06:00,7.2,87,0.00,0.00,0.00,0.00,7.8,17.6,132,147
2025-04-03T07:00,7.5,88,0.00,0.00,0.00,0.00,7.8,17.6,132,142
2025-04-03T08:00,7.8,89,0.10,0.00,0.10,0.00,9.4,20.4,138,145
2025-04-03T09:00,8.2,89,0.10,0.00,0.10,0.00,9.4,20.6,145,153
2025-04-03T10:00,8.8,90,0.00,0.00,0.00,0.00,6.9,18.2,163,182
2025-04-03T11:00,10.6,88,0.00,0.00,0.00,0.00,10.5,24.8,168,185
2025-04-03T12:00,13.2,86,0.00,0.00,0.00,0.00,15.4,30.1,187,192
2025-04-03T13:00,12.1,87,0.70,0.00,0.70,0.00,13.9,27.0,231,224
2025-04-03T14:00,12.6,89,0.40,0.00,0.40,0.00,13.9,25.4,237,242
2025-04-03T15:00,14.3,87,0.10,0.00,0.10,0.00,17.1,31.4,220,224
2025-04-03T16:00,16.3,87,0.00,0.00,0.00,0.00,19.0,33.6,211,217
2025-04-03T17:00,17.8,87,0.00,0.00,0.00,0.00,17.3,30.7,211,212
2025-04-03T18:00,19.2,86,0.10,0.00,0.10,0.00,14.2,25.6,220,219
2025-04-03T19:00,22.4,75,0.00,0.00,0.00,0.00,22.0,35.1,231,229
2025-04-03T20:00,21.7,78,0.00,0.00,0.00,0.00,18.2,32.1,235,234
2025-04-03T21:00,21.9,78,0.00,0.00,0.00,0.00,18.5,32.1,225,228
2025-04-03T22:00,21.9,77,0.00,0.00,0.00,0.00,17.2,31.5,228,231
2025-04-03T23:00,21.2,79,0.00,0.00,0.00,0.00,15.2,29.5,228,231
2025-04-04T00:00,21.2,78,0.00,0.00,0.00,0.00,16.2,31.7,232,235
2025-04-04T01:00,21.7,77,0.00,0.00,0.00,0.00,17.2,33.7,233,237
2025-04-04T02:00,21.8,75,0.00,0.00,0.00,0.00,16.7,33.0,227,234
2025-04-04T03:00,21.6,75,0.00,0.00,0.00,0.00,18.0,34.8,233,237
2025-04-04T04:00,21.3,77,0.00,0.00,0.00,0.00,15.6,31.1,246,248
2025-04-04T05:00,20.9,78,0.00,0.00,0.00,0.00,13.8,28.1,254,257
2025-04-04T06:00,20.2,81,0.00,0.00,0.00,0.00,12.7,26.1,263,263
2025-04-04T07:00,19.4,83,0.00,0.00,0.00,0.00,11.2,23.8,270,271
2025-04-04T08:00,18.5,85,0.30,0.00,0.30,0.00,11.1,22.6,300,302
2025-04-04T09:00,17.5,85,0.30,0.00,0.30,0.00,10.0,19.5,345,343
2025-04-04T10:00,14.5,81,2.30,0.00,2.30,0.00,12.6,24.3,343,339
2025-04-04T11:00,13.1,86,3.70,0.00,3.70,0.00,8.8,19.2,321,333
2025-04-04T12:00,12.9,85,0.60,0.00,0.60,0.00,10.9,20.2,341,340
2025-04-04T13:00,16.5,84,0.00,0.00,0.00,0.00,5.2,13.2,236,281
2025-04-04T14:00,18.4,70,0.00,0.00,0.00,0.00,7.4,11.9,304,308
2025-04-04T15:00,18.2,49,0.00,0.00,0.00,0.00,13.5,20.9,331,329
2025-04-04T16:00,18.8,46,0.00,0.00,0.00,0.00,11.3,17.3,321,322
2025-04-04T17:00,19.0,43,0.00,0.00,0.00,0.00,13.4,20.2,323,321
2025-04-04T18:00,19.1,41,0.00,0.00,0.00,0.00,13.1,20.0,317,316
2025-04-04T19:00,19.2,40,0.00,0.00,0.00,0.00,12.3,18.7,316,315
2025-04-04T20:00,19.4,38,0.00,0.00,0.00,0.00,11.7,18.1,314,314
2025-04-04T21:00,19.4,38,0.00,0.00,0.00,0.00,10.3,16.5,314,314
2025-04-04T22:00,18.8,42,0.00,0.00,0.00,0.00,7.9,15.6,327,327
2025-04-04T23:00,16.9,51,0.00,0.00,0.00,0.00,7.4,18.2,331,333
2025-04-05T00:00,15.1,56,0.00,0.00,0.00,0.00,7.5,20.6,339,340
2025-04-05T01:00,14.9,57,0.00,0.00,0.00,0.00,6.0,18.0,309,319
2025-04-05T02:00,14.4,58,0.00,0.00,0.00,0.00,7.9,19.4,1,7
2025-04-05T03:00,13.6,61,0.00,0.00,0.00,0.00,8.6,20.2,36,41
2025-04-05T04:00,12.8,61,0.00,0.00,0.00,0.00,6.9,16.8,7,24
2025-04-05T05:00,12.1,60,0.00,0.00,0.00,0.00,8.1,19.4,24,33
2025-04-05T06:00,11.7,61,0.00,0.00,0.00,0.00,7.4,18.7,41,51
2025-04-05T07:00,11.1,61,0.00,0.00,0.00,0.00,10.5,24.0,49,60
2025-04-05T08:00,10.8,60,0.00,0.00,0.00,0.00,11.3,24.8,63,71
2025-04-05T09:00,9.8,65,0.00,0.00,0.00,0.00,6.8,19.3,58,79
2025-04-05T10:00,9.6,66,0.00,0.00,0.00,0.00,7.6,19.6,56,77
2025-04-05T11:00,9.8,63,0.00,0.00,0.00,0.00,8.3,19.9,89,95
2025-04-05T12:00,9.9,62,0.00,0.00,0.00,0.00,11.2,23.0,96,99
2025-04-05T13:00,10.1,67,0.00,0.00,0.00,0.00,10.0,18.3,99,100
2025-04-05T14:00,9.7,71,0.00,0.00,0.00,0.00,11.3,19.7,97,99
2025-04-05T15:00,9.8,72,0.00,0.00,0.00,0.00,12.7,21.5,111,110
2025-04-05T16:00,9.7,68,0.00,0.00,0.00,0.00,10.7,18.3,138,126
2025-04-05T17:00,9.1,73,0.50,0.00,0.50,0.00,16.5,26.4,125,121
2025-04-05T18:00,9.6,70,0.00,0.00,0.00,0.00,15.6,25.4,120,119
2025-04-05T19:00,9.4,73,0.00,0.00,0.00,0.00,14.0,23.7,131,126
2025-04-05T20:00,9.1,76,0.10,0.00,0.10,0.00,10.1,17.3,110,113
2025-04-05T21:00,9.1,78,0.20,0.00,0.20,0.00,6.7,11.3,104,100
2025-04-05T22:00,8.8,81,0.50,0.00,0.50,0.00,7.9,13.6,106,98
2025-04-05T23:00,8.8,85,0.10,0.00,0.10,0.00,4.6,8.8,42,67
2025-04-06T00:00,8.8,87,0.10,0.00,0.10,0.00,7.5,13.4,27,31
2025-04-06T01:00,6.8,93,0.00,0.00,0.00,0.00,7.9,13.3,27,33
2025-04-06T02:00,6.6,93,0.00,0.00,0.00,0.00,9.4,16.4,29,35
2025-04-06T03:00,6.1,95,0.00,0.00,0.00,0.00,7.3,12.9,33,40
2025-04-06T04:00,6.1,95,0.00,0.00,0.00,0.00,6.4,11.8,36,43
2025-04-06T05:00,6.3,92,0.40,0.00,0.40,0.00,6.0,8.6,53,51
2025-04-06T06:00,6.4,93,1.30,0.00,1.30,0.00,5.2,7.8,27,29
2025-04-06T07:00,6.6,94,0.90,0.00,0.90,0.00,3.7,4.5,43,40
2025-04-06T08:00,6.6,95,0.00,0.00,0.00,0.00,2.5,2.8,60,75
2025-04-06T09:00,6.8,96,0.00,0.00,0.00,0.00,1.9,1.0,49,112
2025-04-06T10:00,7.0,96,0.00,0.00,0.00,0.00,3.4,1.8,360,349
2025-04-06T11:00,7.3,96,0.00,0.00,0.00,0.00,6.7,10.5,336,333
2025-04-06T12:00,8.1,93,0.00,0.00,0.00,0.00,7.0,11.2,350,350
2025-04-06T13:00,7.6,93,0.10,0.00,0.10,0.00,7.9,10.3,359,360
2025-04-06T14:00,8.9,89,0.00,0.00,0.00,0.00,10.8,15.0,357,357
2025-04-06T15:00,10.1,83,0.10,0.00,0.10,0.00,14.0,21.0,13,13
2025-04-06T16:00,10.4,82,0.20,0.00,0.20,0.00,9.2,13.9,357,359
2025-04-06T17:00,12.4,75,0.10,0.00,0.10,0.00,5.2,7.7,329,330
2025-04-06T18:00,13.9,66,0.00,0.00,0.00,0.00,9.0,13.6,329,330
2025-04-06T19:00,15.5,56,0.00,0.00,0.00,0.00,12.0,17.4,324,325
2025-04-06T20:00,14.4,56,0.00,0.00,0.00,0.00,11.3,16.8,324,321
2025-04-06T21:00,13.9,56,0.00,0.00,0.00,0.00,8.1,12.5,317,317
2025-04-06T22:00,13.6,56,0.00,0.00,0.00,0.00,7.5,11.7,294,293
2025-04-06T23:00,12.4,58,0.00,0.00,0.00,0.00,6.9,16.1,301,303
2025-04-07T00:00,11.1,57,0.00,0.00,0.00,0.00,8.1,19.0,302,307
2025-04-07T01:00,10.9,56,0.00,0.00,0.00,0.00,7.1,17.6,313,308
2025-04-07T02:00,10.6,57,0.00,0.00,0.00,0.00,6.9,17.5,295,309
2025-04-07T03:00,10.1,56,0.00,0.00,0.00,0.00,9.8,20.7,328,326
2025-04-07T04:00,9.2,56,0.00,0.00,0.00,0.00,8.9,19.3,339,342
2025-04-07T05:00,8.7,60,0.00,0.00,0.00,0.00,7.6,16.5,346,352
2025-04-07T06:00,8.0,66,0.10,0.00,0.10,0.00,7.3,15.7,337,347
2025-04-07T07:00,7.3,73,0.60,0.00,0.60,0.00,8.9,16.0,339,351
2025-04-07T08:00,6.7,81,0.50,0.00,0.50,0.00,9.0,16.4,357,1
2025-04-07T09:00,6.3,85,0.60,0.00,0.60,0.00,10.1,17.9,3,6
2025-04-07T10:00,5.7,82,0.40,0.00,0.40,0.00,10.7,19.0,25,23
2025-04-07T11:00,5.1,83,0.30,0.00,0.30,0.00,11.9,20.9,25,27
2025-04-07T12:00,4.9,84,0.40,0.00,0.40,0.00,9.9,16.8,33,35
2025-04-07T13:00,4.4,87,0.80,0.00,0.80,0.00,9.8,15.3,38,41
2025-04-07T14:00,5.0,83,0.30,0.00,0.30,0.00,10.9,16.5,61,62
2025-04-07T15:00,5.2,86,1.00,0.00,1.00,0.00,10.6,15.5,46,44
2025-04-07T16:00,6.0,83,0.90,0.00,0.90,0.00,10.6,15.6,51,53
2025-04-07T17:00,6.1,86,0.70,0.00,0.70,0.00,10.0,14.7,23,26
2025-04-07T18:00,6.1,88,1.00,0.00,1.00,0.00,11.5,17.1,44,47
2025-04-07T19:00,6.6,85,0.30,0.00,0.30,0.00,10.3,15.3,40,51
2025-04-07T20:00,6.5,86,0.20,0.00,0.20,0.00,10.1,15.3,33,41
2025-04-07T21:00,6.3,86,0.30,0.00,0.30,0.00,9.6,14.4,40,43
2025-04-07T22:00,6.1,87,0.10,0.00,0.10,0.00,8.5,13.0,52,55
2025-04-07T23:00,6.1,87,0.00,0.00,0.00,0.00,6.5,9.9,51,57
2025-04-08T00:00,5.7,89,0.00,0.00,0.00,0.00,5.9,9.2,20,26
2025-04-08T01:00,5.1,91,0.00,0.00,0.00,0.00,5.9,9.5,23,27
2025-04-08T02:00,5.1,90,0.00,0.00,0.00,0.00,5.2,8.5,46,54
2025-04-08T03:00,5.1,90,0.00,0.00,0.00,0.00,2.7,4.2,48,43
2025-04-08T04:00,5.3,89,0.00,0.00,0.00,0.00,1.5,2.7,45,28
2025-04-08T05:00,5.3,89,0.00,0.00,0.00,0.00,1.4,2.1,203,200
2025-04-08T06:00,5.2,90,0.00,0.00,0.00,0.00,3.7,5.7,235,235
2025-04-08T07:00,5.2,91,0.00,0.00,0.00,0.00,5.0,9.9,244,260
